NodeID,Latitude,Longitude,Neighbor1,Distance1,Neighbor2,Distance2,Neighbor3,Distance3,Neighbor4,Distance4,Neighbor5,Distance5,Neighbor6,Distance6
38076,55.7598323285,-86.3297239399,39074,4,39451,1,42033,2,12536,1,12537,0,12538,0
38124,56.9796118912,-88.8194573261,34889,58,42221,15,37651,44,12568,26,31479,56,36024,30
38130,29.642676659,-92.899883644,11551,3,11552,4,11553,5,11554,7,24751,20,40055,18
38138,62.9471302007,-85.2599178998,24770,59,26951,55,23790,30,23791,26,23792,31,42545,44
38161,20.7601552411,-78.204909911,30728,35,22929,17,41169,29,22930,13,22931,10,22932,13
38162,54.0337405347,-79.2320632616,38631,24,41390,12,12431,10,12432,5,12433,6,12434,9
38178,58.0148053574,-77.8111843377,37285,25,12395,17,12396,13,12397,11,12398,17,36374,24
38190,29.8232845657,-84.3814515222,40677,9,40143,6,11641,4,11642,2,11643,2,11644,4
38221,23.9639592009,-97.6654820804,39682,15,11465,11,11466,7,11467,8,37420,31,11468,17
38265,33.705909296,-78.4915768887,38293,8,41658,18,11835,11,11836,6,11837,5,11838,6
38282,55.3055839578,-58.8004779206,42975,41,25091,55,39718,42,43387,51,24882,60,12250,34
38293,33.8086099897,-78.3607627567,11839,5,11840,5,11841,6,11842,10,42064,25,38265,8
38305,26.4676709792,-81.9201000481,11679,4,11680,1,11681,1,42018,7,11682,2,39802,3
38319,30.2610165942,-88.3439732063,40933,25,42885,11,35854,23,11608,11,11609,7,11610,5
38322,61.5909854677,-93.5880261029,39985,9,38387,1,36632,5,12631,2,12632,1,12633,1
38324,62.7173605518,-70.0773647105,39946,12,35503,7,21395,4,21396,3,21397,2,21398,2
38339,30.1848382173,-87.0578411941,36354,43,11621,13,11622,11,11623,12,11624,17,37002,19
38357,38.4163477172,-75.1709630886,36068,21,11886,10,11887,4,11888,6,11889,9,42172,16
38358,60.3081137561,-64.1670737511,40543,35,12294,39,12295,43,38601,52,34858,52,34892,63
38374,60.7495649787,-45.9496203696,20006,11,20005,12,31110,43,20007,11,20008,13,20009,20
38387,61.6239720048,-93.5895900645,38322,1,12634,0,12635,0,12636,0,39100,0,N/A,N/A
38402,44.3707665168,-66.1899429946,41175,4,12023,3,39009,1,12021,1,12022,2,N/A,N/A
38410,52.5245828698,-79.3165178631,12447,24,12448,21,12449,20,12450,24,40260,35,41290,29
38416,23.3982610173,-97.6771479346,11457,8,11458,5,11459,8,42254,18,36658,18,41431,10
38428,44.7642105265,-62.6038345998,12065,8,12066,4,12067,4,12068,5,12069,6,36136,19
38447,35.6064376847,-75.9174938928,35982,20,41648,29,11864,10,11865,6,11866,7,11867,17
38467,22.4774046035,-78.8854722629,39648,23,36134,26,42311,6,37580,10,22864,5,22865,5
38468,19.8577380173,-70.6005553958,23401,10,23402,4,23403,6,23404,9,38621,16,41438,22
38485,21.6484318811,-80.0030322591,22912,13,22913,9,22914,8,22915,8,22916,8,22917,9
38498,61.6477451407,-93.5781262909,12640,0,12641,0,12642,0,12643,0,12644,0,12645,0
38510,51.8961986689,-80.3441681195,40260,44,38410,53,40555,26,38732,33,12461,26,39726,41
38517,27.2893645039,-80.0877818033,11715,16,11716,11,11717,8,11718,13,36821,28,35032,37
38552,20.9820037533,-75.4186707025,41956,33,34992,43,37866,20,22795,18,22796,15,22797,15
38589,22.8703966858,-79.7917758843,22884,6,22885,5,22886,4,22887,5,22888,8,37865,17
38596,24.939595313,-97.5426761855,37420,30,11473,14,11474,7,11475,10,11476,15,36824,24
38598,55.0612176311,-79.4759743648,43360,50,36866,49,24199,63,12427,26,12428,23,12429,29
38601,59.8897469971,-65.6946320235,35107,62,42022,36,12295,32,12296,29,12297,32,34892,65
38621,19.9746664422,-70.855451786,38468,16,41868,35,23404,10,23405,9,23406,9,23407,11
38625,21.6011095366,-88.0537670024,11283,7,11281,4,11282,3,41610,14,42273,5,N/A,N/A
38631,54.2129146239,-79.8706164351,43360,47,38598,52,12431,26,24106,53,40203,62,12429,34
38677,47.3794832241,-57.007445822,22783,13,22784,15,41539,31,41166,17,43034,39,37179,38
38688,50.2410518337,-59.7926528238,36130,23,12195,16,12196,11,12197,9,12198,15,39148,30
38709,48.0612219273,-52.9291465443,41280,23,22722,9,22723,7,22724,10,41152,16,36412,21
38731,50.246165048,-57.9025742022,38750,41,39148,46,40206,44,22745,29,22746,21,22747,20
38732,51.5486816654,-79.6403814703,40260,30,12456,29,12457,21,12458,15,12459,14,12460,19
38734,28.2014772576,-96.4161332548,43010,65,41482,40,11507,30,41140,61,11509,21,11510,17
38743,29.1415079989,-90.1356057274,40196,1,42887,3,39478,6,36079,1,11572,3,11573,1
38744,22.203698459,-97.5031055203,25344,45,41056,16,39786,31,34866,48,11444,15,11445,13
38750,50.8151146771,-58.5315719578,38731,41,39148,29,40206,36,12212,13,12213,11,12214,10
38779,61.5241819,-78.1843560048,40144,22,12371,9,12372,6,12373,4,12374,9,40188,19
38793,44.0907978405,-64.1762231007,39906,21,12043,8,40683,12,12044,6,12045,13,30412,21
38797,52.2070303122,-78.8805520409,12450,10,12451,6,40260,18,12453,11,38410,24,12452,7
38798,62.0625772752,-50.3147576479,25217,52,42532,45,27844,39,36391,28,19983,15,19984,14
38811,27.7727957723,-80.4395294258,39050,2,11724,1,11725,0,11726,0,11727,0,37211,1
38812,46.6695102146,-55.2694874394,43395,56,22789,42,22790,31,22791,32,35438,50,42675,50
38855,35.2745967741,-76.0880407178,11863,8,40034,34,35982,17,11861,15,11862,5,N/A,N/A
38866,64.7897020167,-65.7040644102,27265,62,41484,56,37783,25,21210,30,N/A,N/A,N/A,N/A
38874,49.0149953971,-59.3264123461,42051,51,22756,29,22757,26,22758,28,34570,32,37426,35
38900,30.0771664208,-86.5016355999,37727,23,36354,53,38339,29,37094,40,11624,25,11625,19
38905,63.6564630088,-89.4495156635,24767,43,41281,50,12678,17,12679,13,12680,18,36057,47
38910,26.2720389581,-81.8903004597,42018,16,11687,7,11688,7,11689,7,11690,10,37063,25
38940,63.5849251931,-90.4357990422,12673,12,12674,8,12675,6,12676,6,12677,9,12678,14
38943,19.7901031189,-77.1268698689,37242,25,34860,39,42449,14,35508,24,22937,14,22938,8
38946,51.3068442186,-57.4957754565,12223,11,40206,21,41971,29,12220,13,12221,9,12222,6
38984,26.2328848381,-97.2071046773,11487,14,11488,10,11489,8,27554,40,11491,10,11492,13
38990,20.513451972,-87.0210946395,11265,16,11266,9,11267,7,11268,9,11269,11,11270,15
39009,44.3968223847,-66.1836269438,38402,1,12017,1,12018,1,12019,1,12020,1,12021,1
39014,28.6230906436,-83.0229880689,28068,42,37831,23,11657,20,11658,15,11659,13,11660,18
39028,25.4751275208,-97.4219150656,42292,24,36824,19,11479,9,11480,7,11481,6,11482,4
39033,44.422961273,-63.5888478413,39906,16,42869,16,35974,5,12049,4,12050,3,12051,2
39038,61.1734857533,-70.8567431915,41030,11,12334,8,12335,4,12336,4,12337,6,39826,16
39046,26.3829092723,-79.9149076936,42451,20,36821,28,30906,41,11708,13,11709,11,11710,17
39049,41.4363488685,-70.7139043563,26241,46,11938,23,11939,26,31720,54,11937,30,34799,53
39050,27.821794707,-80.4370845093,11743,5,40517,1,38811,2,42420,15,11742,3,11739,1
39053,50.2724122622,-64.2976307043,12159,1,12160,0,12161,0,12162,0,12163,1,41313,1
39056,56.2760936359,-87.4734623709,41538,8,41798,18,12558,10,12559,6,12560,5,12561,6
39074,55.7658339914,-86.1931521669,39179,9,42033,6,12532,5,12533,3,12534,3,12535,3
39083,53.6680985985,-57.6595929944,37151,40,25091,51,39626,41,12242,18,12243,15,12244,15
39088,21.576504233,-89.1648902632,11298,13,11299,12,11300,15,11301,22,37767,12,37706,38
39100,61.6334627204,-93.5621176953,38498,0,42084,0,37965,1,38322,2,38387,0,36632,2
39148,50.459810099,-59.0713589969,38688,30,38750,29,36130,31,12198,21,12199,15,12200,13
39165,58.8617101528,-62.8836238033,12287,13,12288,17,12289,23,24787,51,36279,32,37464,37
39179,55.6980964755,-85.925761617,39074,9,41031,11,12530,6,12531,4,12532,7,35998,13
39183,29.1578609279,-90.0991620617,36079,0,11579,0,37236,0,11581,0,11580,0,N/A,N/A
39189,28.594120167,-80.7590509176,11751,3,11752,1,11753,1,36362,4,43413,1,N/A,N/A
39221,62.2627673838,-42.322863197,19522,0,19523,0,19524,0,19525,0,41096,0,36873,0
39227,59.0635043958,-68.3796342356,12319,11,12320,12,12321,16,12322,23,39492,12,40264,28
39231,50.1227142447,-65.130419418,40033,21,12141,14,12142,9,12143,9,12144,15,35986,29
39256,51.6616293956,-56.4666896126,12225,14,12226,9,12227,7,12228,11,40330,21,41971,20
39268,44.6266763807,-67.3360820246,42722,28,11975,16,11976,11,11977,8,11978,8,11979,16
39271,29.1664677257,-94.8540798605,11519,22,11520,17,11521,21,11522,26,37608,34,35019,57
39277,60.1751829389,-78.2472420932,12383,21,12384,26,39594,35,35600,49,27829,42,40472,34
39293,61.8346391768,-71.2491254008,41858,24,40323,49,41030,30,39946,51,42224,33,39826,44
39357,34.2879003805,-77.6994404055,11847,1,11848,4,36291,6,39739,5,11846,4,N/A,N/A
39361,19.6359282508,-96.2282944158,37983,8,34337,50,11402,9,39971,11,39658,27,11403,8
39379,44.7770475008,-61.817178798,37317,36,36136,33,24846,61,12079,20,12080,18,12081,18
39407,55.1459198562,-78.5770203092,36866,24,38598,31,12424,13,12425,9,12426,6,12427,12
39428,60.7536840014,-94.2583229244,37800,6,12617,5,12618,3,12619,3,12620,4,40250,12
39451,55.7648498442,-86.3655171994,12543,0,12544,0,12545,0,12546,0,12547,0,38076,1
39455,19.9250055158,-76.7873543733,42399,0,40001,1,22946,0,22947,0,22948,0,22949,0
39461,49.9969708919,-63.9467729012,41487,23,37255,34,12168,17,12169,20,41452,17,42255,21
39467,29.2100850032,-83.3668199486,28068,32,11653,13,11654,11,11655,14,37831,16,41241,15
39470,57.4114235944,-90.7321038687,12578,26,12579,18,12580,16,12581,21,12582,33,24784,55
39478,29.1031169829,-90.011949634,37034,24,42887,4,11593,3,11594,3,11595,3,11596,4
39484,29.314999793,-89.1493911769,37034,40,40933,47,30858,50,11600,22,11601,17,11602,31
39489,23.2883228967,-81.3364744525,36162,39,22894,30,22895,22,22896,30,36850,44,27926,53
39492,58.8545825309,-68.412576081,40264,19,12315,6,12310,9,12311,5,12312,2,12313,3
39500,19.2187338,-91.4828652606,35530,59,37264,44,11321,24,11322,17,11323,14,N/A,N/A
39524,44.4945571008,-66.2630377243,40714,16,11984,7,11985,4,11986,2,11987,2,11988,3
39553,64.5018393009,-40.260963414,37088,21,37158,7,19546,8,19547,5,19548,6,N/A,N/A
39585,32.5829265642,-80.0345883234,11810,4,11811,2,11812,1,11813,1,11814,1,11815,2
39594,59.5924311117,-78.2122538406,12384,22,12385,13,12386,14,12387,19,39277,35,40146,37
39605,33.071043734,-79.2850261436,40480,18,40013,12,11825,6,11826,3,11827,4,11828,7
39626,53.8401002843,-58.7834156074,25091,47,39083,41,12245,33,12246,25,12247,32,12248,39
39640,34.2470943776,-77.1122513183,40034,48,11856,28,35208,68,11852,20,11853,18,11854,18
39648,22.7873889206,-79.134647624,38467,23,36134,37,28298,38,40658,23,24564,55,22870,18
39658,19.263210416,-95.9457952817,34337,48,39971,19,39361,27,N/A,N/A,N/A,N/A,N/A,N/A
39665,29.6214543151,-94.0342513525,11526,6,11527,4,11528,3,11529,4,11530,4,42324,7
39672,21.4458205375,-88.8973186337,11295,3,37767,5,40911,12,39088,16,11289,5,11290,3
39678,22.3618397187,-78.5368490783,22851,8,22852,6,22853,8,36134,20,37580,10,41044,17
39682,23.7149059181,-97.6962319856,11462,5,11463,4,11464,4,11465,7,38221,15,36658,18
39704,21.4622774142,-97.3005148057,35105,20,11435,14,11436,11,11437,13,34866,34,41083,20
39718,55.4573901266,-60.0100436751,42975,38,38282,42,41045,26,12251,21,12252,18,12253,20
39726,52.4906647936,-80.9203532669,12479,22,12480,22,12481,25,40642,21,38410,58,40555,26
39736,47.927367911,-59.5129578757,42787,30,22761,19,22762,14,37426,30,40661,30,36121,30
39739,34.2895094426,-77.590578897,36291,10,11848,4,11849,4,11850,5,11851,7,11852,10
39768,55.9321359242,-77.3835117354,12415,11,12416,10,12417,12,36866,39,12419,27,12418,17
39780,62.9559542178,-51.077756055,25217,55,42178,31,19971,16,19972,14,19973,12,19974,14
39784,64.977542493,-82.5860068694,40197,60,23798,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39786,22.6958208194,-97.6816493765,25344,36,42254,24,38744,31,11447,16,11448,10,11449,7
39792,43.5614040492,-65.1069207904,12031,17,25567,48,31558,44,37832,23,30412,34,28917,54
39802,26.4199579903,-81.8840892348,38305,3,42018,10,11683,1,11684,1,11685,1,11686,2
39826,61.2527282216,-70.3024389504,41030,22,12332,26,12333,20,12334,19,40560,31,35282,48
39831,32.5946639264,-79.8486307869,40480,24,39585,9,37611,6,34667,34,11820,6,11821,8
39832,30.2479082468,-87.6941111727,11615,7,11616,7,11614,16,37002,13,35854,17,N/A,N/A
39860,45.4972984974,-61.7312221567,42784,19,37317,29,36264,19,12082,17,12083,7,12084,11
39865,57.3832112586,-62.1175154329,12272,10,12269,19,12270,13,12271,10,41840,25,12273,10
39868,63.1260006328,-71.6838191259,40323,31,21384,15,21385,11,21386,9,21387,9,21388,12
39881,40.459618942,-73.7643592068,41191,12,11912,7,11913,5,11914,4,11915,8,41839,16
39906,44.1666720033,-63.6990088222,38793,21,30412,37,12045,15,25486,44,12047,13,12048,14
39923,62.0753836095,-69.5401314153,21407,28,21408,30,39946,31,35282,56,34642,34,39826,53
39924,63.0642402406,-41.6092924759,19536,20,19537,11,19538,8,19539,10,19540,20,33979,35
39926,49.2510593954,-58.6005957006,22753,15,22754,13,22755,14,22756,21,34570,29,38874,31
39927,21.6959053353,-80.4949289904,22911,15,22912,20,34901,41,38485,27,42328,21,33209,49
39946,62.5152526661,-70.1507889575,40323,30,38324,12,35503,15,39923,31,39293,51,21403,12
39959,25.0855916759,-80.2032092776,35605,56,34286,50,42962,46,11700,28,11701,30,37686,44
39971,19.437685869,-96.2295531883,11391,3,37983,5,39361,11,39658,19,11392,2,40394,3
39985,61.4383667288,-93.5265508608,42435,23,41765,24,38322,9,12627,14,12628,8,12629,6
39994,29.0621669741,-90.3173202002,37034,36,11567,17,11568,10,11569,7,11570,6,11571,7
40001,19.8999290936,-76.7930660319,42399,1,39455,1,22945,2,22946,1,22944,2,42449,5
40013,33.1445446105,-79.0533990693,40480,28,11829,8,27432,42,11828,9,39605,12,11830,8
40033,50.0474729166,-65.6847088768,39231,21,12136,18,12137,12,12138,9,12139,9,12140,10
40034,34.7442907827,-76.3459967763,29429,56,38855,34,35982,45,11856,27,11857,20,11858,16
40044,39.3935118258,-74.3071034679,27080,32,37422,9,41032,16,11896,15,11897,10,11898,8
40048,20.9466408646,-97.1804117263,35105,12,11427,7,11428,3,11429,4,40849,11,42071,6
40050,53.3062396881,-55.5596812699,37151,44,31296,59,12235,24,40715,30,12236,18,12237,22
40055,29.4737704806,-93.2019670366,42375,61,24751,31,38130,18,37048,36,11545,22,11546,16
40070,60.8393143781,-46.7590587296,19999,12,20000,10,37537,33,38374,24,31110,42,20001,12
40084,21.3707649829,-79.6373595178,25253,55,36965,30,22919,22,22920,19,22921,20,22922,25
40086,43.9898312363,-66.3382680647,25567,38,35465,48,35408,32,41175,21,12025,18,12026,16
40095,59.5116514623,-94.1524213874,12607,26,35490,56,35464,55,38063,28,41939,33,12603,23
40128,49.4795766978,-53.7595804944,26657,71,27362,66,37578,40,42700,44,41773,45,22734,34
40143,29.7581951019,-84.2709442548,40677,13,35086,18,38190,6,11644,5,11645,4,11646,7
40144,61.2250736176,-78.6561668855,35600,48,28144,53,12376,20,12374,19,12375,16,40472,30
40146,59.0092023399,-78.6025600047,12387,26,40580,27,12389,19,28085,58,12391,24,28149,72
40157,30.3628203535,-81.2717941226,37408,20,11784,9,11785,5,11786,3,11787,4,11788,6
40161,22.0667796973,-77.9983561778,22847,5,22848,8,40898,11,34118,28,41044,18,22841,6
40188,61.8278028261,-78.4003490129,12367,14,12368,14,40144,36,34715,68,12365,22,12366,17
40196,29.1547977999,-90.1192214379,36079,0,11575,0,42796,0,38743,1,11576,0,N/A,N/A
40197,63.9808408084,-82.8394385273,28065,59,41800,61,39784,60,42545,46,23795,33,23796,26
40203,54.2222347732,-81.6638736997,12511,21,43360,42,12513,27,12512,21,38631,62,37225,35
40206,50.9508539138,-57.5851589531,38946,21,38731,44,41971,40,22744,40,22745,42,12216,29
40222,49.0192194728,-64.2608886915,24323,56,39461,59,38000,56,35986,47,12116,34,12117,25
40228,49.061925371,-66.6121777124,12121,21,12122,11,12123,15,41836,21,41678,34,N/A,N/A
40250,60.6017949585,-93.9633165806,39428,12,41765,27,12614,22,35464,56,37800,16,12617,14
40258,63.8970835403,-73.2005609649,21375,10,21376,9,21377,9,21378,10,21379,12,21380,17
40260,51.947129005,-79.1511580663,12453,17,12454,16,12455,17,12456,23,38410,35,38732,30
40264,58.6633732623,-67.8938947715,39492,19,12306,29,12307,20,12308,11,12309,9,12310,13
40268,21.1599323289,-90.1206259368,37706,25,35908,31,11304,15,11305,10,11306,13,42007,19
40287,19.5476688295,-69.5624050302,23393,18,23394,10,23395,12,43428,20,41025,39,25635,31
40308,21.5999292727,-77.0411190368,22818,3,22819,1,22820,1,22821,1,22822,2,41613,6
40323,62.6587622963,-71.1918458705,35503,24,39946,30,21389,24,21390,22,21391,23,42224,42
40327,36.832406799,-75.8562384268,11871,23,11872,21,11873,26,11874,32,37132,43,42991,57
40330,51.6978144408,-55.8872110117,12228,21,12229,21,12230,27,37257,43,42892,50,27472,57
40349,21.2110044091,-76.2286148007,22805,1,36117,3,22806,0,22807,0,22808,1,37790,3
40359,29.5115479672,-81.0963944125,11775,1,11776,2,11777,3,41136,3,41501,9,41077,9
40364,26.7636011537,-82.4639469646,42018,27,11676,19,35665,56,37942,23,26519,43,25145,37
40380,50.1398142496,-64.6293218055,39231,19,39461,27,42255,12,12144,10,12145,8,35986,34
40381,50.1220582497,-61.7370447609,40491,20,42572,15,12184,7,12185,3,12186,5,12187,7
40394,19.4681473081,-96.2920331446,37983,2,11393,1,11394,0,11395,1,11396,1,39971,3
40400,27.1544665436,-97.1586551125,41482,36,42209,30,43010,46,11495,20,11496,14,11497,11
40445,63.423090886,-91.1436979832,12671,13,12672,11,12673,15,36057,33,38940,21,12669,22
40472,60.7459251177,-78.3262573137,35600,40,39277,34,40144,30,12376,17,12377,11,12378,9
40478,20.2748973804,-77.8751924038,30728,41,38161,34,35508,32,22933,29,22934,24,22935,17
40480,32.7867727679,-79.4194613994,27432,41,34667,44,40013,28,11822,17,11823,12,11824,11
40491,49.9825521246,-62.2319179176,41917,43,37255,31,43432,24,42572,32,33597,49,12181,19
40498,20.191972723,-72.3297948735,42471,31,41868,49,24626,51,41341,46,26326,67,23418,26
40511,55.4003461136,-84.3179856575,12523,9,12522,13,42027,23,12524,14,36080,18,40537,23
40517,27.8033275747,-80.4567781386,39050,1,11733,0,11734,0,11735,0,11736,0,11737,0
40537,55.3696520315,-83.6237857123,40511,23,25254,46,12519,17,41704,31,12521,12,12522,18
40543,59.8037065772,-63.5624613619,36279,28,27768,48,12294,22,12293,24,38358,35,N/A,N/A
40554,43.5769225833,-70.0214278834,37732,14,41165,22,11956,13,11957,8,11958,11,35511,23
40555,52.0549724277,-81.0071370599,40642,10,40739,6,38510,26,12465,10,12466,7,12467,5
40560,60.813163556,-69.7308983311,41162,30,12330,17,12331,13,12332,17,35282,41,39826,31
40580,58.631186564,-78.1102664115,12391,9,12392,7,12393,14,40146,27,36374,18,N/A,N/A
40599,61.2060498676,-42.1148433807,41696,18,24737,60,30690,35,19495,24,19496,18,19497,16
40601,25.6525769841,-79.9412002492,34286,46,11703,20,42451,24,11701,23,11702,18,39959,36
40608,58.1446885449,-92.5566199101,35490,44,42222,16,24784,45,12593,13,12594,11,12595,9
40642,52.1809351767,-81.2029714123,12479,8,40739,6,40555,10,39726,21,12475,4,12476,4
40658,22.796424262,-79.567740751,39648,23,41179,8,28298,28,22877,6,22873,11,22874,7
40661,47.4920445049,-59.1118197027,42787,31,27847,42,22762,25,22763,18,22764,23,37714,31
40677,29.7220487102,-84.5268577575,11638,17,35086,28,40143,13,42646,37,11639,12,41656,34
40683,44.0200262692,-64.4420608266,12040,6,38793,12,12042,4,12043,8,30412,16,37076,8
40697,63.6389630356,-86.9125807832,24767,41,41281,40,23787,22,23788,14,23789,23,37876,29
40706,62.5583552916,-74.1458932738,12353,20,12354,14,12355,13,12356,22,36390,41,37681,36
40708,26.9096263995,-78.6867850873,42593,57,43394,50,36821,62,35032,66,31289,56,30906,58
40714,44.6424326759,-66.5853513197,39524,16,11984,13,11979,25,11980,19,11981,15,11982,12
40715,52.8120689411,-55.4370879073,12233,22,12234,14,12235,15,34076,42,40050,30,37257,30
40739,52.0787003842,-81.1759801547,40642,6,40555,6,12469,2,12470,1,12471,1,12472,1
40757,62.6248150997,-75.393047403,37280,44,40706,34,12356,23,12357,18,36390,51,12359,18
40782,19.2200403537,-73.5006518893,34256,55,35288,59,41915,28,N/A,N/A,N/A,N/A,N/A,N/A
40849,20.8168173978,-97.0194140984,35105,21,11426,8,11427,8,11425,14,40048,11,42003,29
40877,47.3276395507,-52.3865996576,31999,61,22719,24,22720,29,41152,32,31947,68,41970,44
40894,57.6457683407,-92.0631115691,40608,33,12582,32,12583,24,12584,17,12585,14,12586,16
40898,21.9972449711,-77.8066698101,40161,11,34118,27,42888,18,22836,11,22837,6,22838,5
40900,23.3169541022,-77.7199858212,36134,55,34118,52,42446,48,24113,54,28179,60,24564,55
40911,21.5589929968,-88.7002461499,41610,28,11286,7,39088,25,11285,13,39672,12,11287,6
40933,30.0159446178,-88.7475421298,35854,41,38319,25,11607,19,11602,55,11604,39,11605,24
40940,29.0078602279,-80.7528214953,41077,26,36362,26,32973,44,11761,16,11762,14,11763,11
40943,60.919049524,-46.276573544,20001,6,20002,3,20003,3,20004,4,20005,6,40070,14
